SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDLUST,Daily average rate of discount - 3 month Treasury Bills - US Dollar
IUDVJND,Daily Eligible bills discount rate - 1 month
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)
XUDLUSS,Spot exchange rate - US $ into Sterling
IUMABEDR,Monthly average of official Bank Rate
IUMALUST,Monthly average rate of discount - 3 month Treasury Bills - US Dollar
IUMAVJND,Monthly average of Eligible bills discount rate - 1 month
IUMBEDR,End month official Bank Rate
IUMLUST,End month level of discount rate - 3 month Treasury Bills - US Dollar
IUMVJND,End month level of Eligible bills discount rate - 1 month
XUMAERS,Monthly average Spot exchange rate - Euro into Sterling
XUMAUSG,Monthly average Effective exchange rate index - US$ (1990 average = 100)
XUMAUSS,Monthly average Spot exchange rate - US$ into Sterling
XUMLERS,End month Spot exchange rate - Euro into Sterling
XUMLUSG,End month Effective exchange rate Index - US$ (1990 average = 100)
XUMLUSS,End month Spot exchange rate - US$ into Sterling

DATE,IUDBEDR,IUDLUST,IUDVJND,XUDLERS,XUDLUSG,XUDLUSS,IUMABEDR,IUMALUST,IUMAVJND,IUMBEDR,IUMLUST,IUMVJND,XUMAERS,XUMAUSG,XUMAUSS,XUMLERS,XUMLUSG,XUMLUSS
18 Jun 2008,5,1.89,,1.2621,82.3767,1.9584,,,,,,,,,,,,
19 Jun 2008,5,1.87,,1.2726,82.2484,1.9711,,,,,,,,,,,,
20 Jun 2008,5,1.83,,1.2637,81.9497,1.9756,,,,,,,,,,,,
23 Jun 2008,5,1.85,,1.2654,82.3723,1.9594,,,,,,,,,,,,
24 Jun 2008,5,1.8,,1.2641,82.0184,1.9711,,,,,,,,,,,,
25 Jun 2008,5,1.78,,1.2645,82.1445,1.968,,,,,,,,,,,,
26 Jun 2008,5,1.7,,1.263,81.4716,1.989,,,,,,,,,,,,
27 Jun 2008,5,1.64,,1.2644,81.2085,1.9914,,,,,,,,,,,,
30 Jun 2008,5,1.87,,1.2632,81.2658,1.9901,5,1.8562,,5,1.87,,1.2636,81.952,1.9658,1.2632,81.2658,1.9901
01 Jul 2008,5,1.84,,1.2641,81.4358,1.9914,,,,,,,,,,,,
02 Jul 2008,5,1.79,,1.2557,81.1074,1.9922,,,,,,,,,,,,
03 Jul 2008,5,1.81,,1.2617,81.6367,1.9827,,,,,,,,,,,,
04 Jul 2008,5,1.81,,1.2633,81.5834,1.9823,,,,,,,,,,,,
07 Jul 2008,5,1.84,,1.2573,81.9001,1.9695,,,,,,,,,,,,
08 Jul 2008,5,1.83,,1.2575,81.9011,1.9718,,,,,,,,,,,,
09 Jul 2008,5,1.79,,1.2577,81.5621,1.9786,,,,,,,,,,,,
10 Jul 2008,5,1.64,,1.2525,81.3539,1.978,,,,,,,,,,,,
11 Jul 2008,5,1.58,,1.2499,80.9205,1.9884,,,,,,,,,,,,
14 Jul 2008,5,1.5,,1.2531,80.9608,1.9918,,,,,,,,,,,,
15 Jul 2008,5,1.37,,1.2553,80.1104,2.0049,,,,,,,,,,,,
16 Jul 2008,5,1.35,,1.2618,80.6515,1.9963,,,,,,,,,,,,
17 Jul 2008,5,1.4,,1.2636,80.5979,2.0069,,,,,,,,,,,,
18 Jul 2008,5,1.45,,1.2593,81.0536,1.9963,,,,,,,,,,,,
21 Jul 2008,5,1.46,,1.2583,81.0286,1.9959,,,,,,,,,,,,
22 Jul 2008,5,1.52,,1.2608,81.1431,1.9966,,,,,,,,,,,,
23 Jul 2008,5,1.56,,1.2722,81.6842,1.9967,,,,,,,,,,,,
24 Jul 2008,5,1.62,,1.2653,81.742,1.9829,,,,,,,,,,,,
25 Jul 2008,5,1.71,,1.2682,81.9346,1.9874,,,,,,,,,,,,
28 Jul 2008,5,1.7,,1.2652,81.8329,1.9912,,,,,,,,,,,,
29 Jul 2008,5,1.69,,1.2702,82.3902,1.9808,,,,,,,,,,,,
30 Jul 2008,5,1.67,,1.2721,82.3866,1.9793,,,,,,,,,,,,
31 Jul 2008,5,1.67,,1.2696,82.3206,1.981,5,1.6348,,5,1.67,,1.2615,81.4451,1.988,1.2696,82.3206,1.981
01 Aug 2008,5,1.63,,1.2683,82.3431,1.9739,,,,,,,,,,,,
04 Aug 2008,5,1.72,,1.2593,82.4648,1.9657,,,,,,,,,,,,
05 Aug 2008,5,1.72,,1.2624,82.9657,1.955,,,,,,,,,,,,
06 Aug 2008,5,1.61,,1.2651,83.4449,1.9508,,,,,,,,,,,,
07 Aug 2008,5,1.63,,1.2646,83.7633,1.9444,,,,,,,,,,,,
08 Aug 2008,5,1.67,,1.2747,85.0446,1.9159,,,,,,,,,,,,
11 Aug 2008,5,1.84,,1.2784,84.9969,1.9176,,,,,,,,,,,,
12 Aug 2008,5,1.83,,1.2752,85.1126,1.9013,,,,,,,,,,,,
13 Aug 2008,5,1.82,,1.2545,85.1754,1.8651,,,,,,,,,,,,
14 Aug 2008,5,1.85,,1.2589,85.1864,1.8752,,,,,,,,,,,,
15 Aug 2008,5,1.81,,1.2686,85.8945,1.8632,,,,,,,,,,,,
18 Aug 2008,5,1.79,,1.269,85.7628,1.8658,,,,,,,,,,,,
19 Aug 2008,5,1.77,,1.2665,85.686,1.8621,,,,,,,,,,,,
20 Aug 2008,5,1.68,,1.262,85.697,1.8586,,,,,,,,,,,,
21 Aug 2008,5,1.69,,1.2607,84.5317,1.8761,,,,,,,,,,,,
22 Aug 2008,5,1.67,,1.2543,85.1833,1.8582,,,,,,,,,,,,
26 Aug 2008,5,1.68,,1.255,85.5366,1.8386,,,,,,,,,,,,
27 Aug 2008,5,1.64,,1.2499,85.463,1.8383,,,,,,,,,,,,
28 Aug 2008,5,1.71,,1.2425,85.4784,1.8292,,,,,,,,,,,,
29 Aug 2008,5,1.69,,1.2388,85.4625,1.8237,,,,,,,,,,,,
31 Aug 2008,,,,,,,5,1.7225,,5,1.69,,1.2614,84.7597,1.8889,1.2388,85.4625,1.8237
01 Sep 2008,5,1.69,,1.2327,85.9277,1.7988,,,,,,,,,,,,
02 Sep 2008,5,1.69,,1.2301,86.3621,1.7863,,,,,,,,,,,,
03 Sep 2008,5,1.67,,1.2286,86.2686,1.7764,,,,,,,,,,,,
04 Sep 2008,5,1.66,,1.2325,86.3865,1.7723,,,,,,,,,,,,
05 Sep 2008,5,1.65,,1.2386,86.2804,1.7668,,,,,,,,,,,,
08 Sep 2008,5,1.69,,1.2419,86.7887,1.7643,,,,,,,,,,,,
09 Sep 2008,5,1.63,,1.248,86.8712,1.7641,,,,,,,,,,,,
10 Sep 2008,5,1.62,,1.2487,87.1492,1.7552,,,,,,,,,,,,
11 Sep 2008,5,1.58,,1.2574,87.3984,1.7507,,,,,,,,,,,,
12 Sep 2008,5,1.46,,1.2598,86.5768,1.7859,,,,,,,,,,,,
15 Sep 2008,5,1.03,,1.2641,86.3604,1.7937,,,,,,,,,,,,
16 Sep 2008,5,0.84,,1.2567,86.3781,1.7743,,,,,,,,,,,,
17 Sep 2008,5,0.03,,1.2651,86.1825,1.7955,,,,,,,,,,,,
18 Sep 2008,5,0.23,,1.2655,85.5947,1.8193,,,,,,,,,,,,
19 Sep 2008,5,0.97,,1.2722,85.538,1.8327,,,,,,,,,,,,
22 Sep 2008,5,1.29,,1.26,84.6764,1.8441,,,,,,,,,,,,
23 Sep 2008,5,0.81,,1.2596,84.1857,1.855,,,,,,,,,,,,
24 Sep 2008,5,0.5,,1.2632,84.4056,1.8523,,,,,,,,,,,,
25 Sep 2008,5,0.75,,1.2593,84.4787,1.8472,,,,,,,,,,,,
26 Sep 2008,5,0.86,,1.2619,84.5717,1.8432,,,,,,,,,,,,
29 Sep 2008,5,0.96,,1.2535,84.7865,1.8094,,,,,,,,,,,,
30 Sep 2008,5,0.9,,1.2684,86.6301,1.7821,5,1.1595,,5,0.9,,1.2531,85.8999,1.7986,1.2684,86.6301,1.7821
01 Oct 2008,5,0.84,,1.2644,86.6002,1.7704,,,,,,,,,,,,
02 Oct 2008,5,0.62,,1.2739,87.3044,1.7583,,,,,,,,,,,,
03 Oct 2008,5,0.5,,1.2853,87.4426,1.775,,,,,,,,,,,,
06 Oct 2008,5,0.54,,1.2847,87.7239,1.7339,,,,,,,,,,,,
07 Oct 2008,5,0.81,,1.2905,87.5515,1.7602,,,,,,,,,,,,
08 Oct 2008,4.5,0.67,,1.2704,87.3244,1.7331,,,,,,,,,,,,
09 Oct 2008,4.5,0.58,,1.2629,87.9545,1.7238,,,,,,,,,,,,
10 Oct 2008,4.5,0.24,,1.2574,88.9124,1.702,,,,,,,,,,,,
13 Oct 2008,4.5,0.24,,1.2818,88.308,1.7416,,,,,,,,,,,,
14 Oct 2008,4.5,0.34,,1.2861,88.4648,1.7532,,,,,,,,,,,,
15 Oct 2008,4.5,0.22,,1.2853,88.9127,1.7456,,,,,,,,,,,,
16 Oct 2008,4.5,0.45,,1.2853,89.4236,1.7229,,,,,,,,,,,,
17 Oct 2008,4.5,0.8,,1.2829,89.3928,1.7258,,,,,,,,,,,,
20 Oct 2008,4.5,1.24,,1.288,90.0613,1.7135,,,,,,,,,,,,
21 Oct 2008,4.5,1.09,,1.2859,90.6494,1.6957,,,,,,,,,,,,
22 Oct 2008,4.5,1.03,,1.2656,91.7589,1.6334,,,,,,,,,,,,
23 Oct 2008,4.5,0.96,,1.2573,91.634,1.6198,,,,,,,,,,,,
24 Oct 2008,4.5,0.86,,1.2433,91.1836,1.5837,,,,,,,,,,,,
27 Oct 2008,4.5,0.84,,1.2428,92.5523,1.5468,,,,,,,,,,,,
28 Oct 2008,4.5,0.76,,1.2497,93.1049,1.5591,,,,,,,,,,,,
29 Oct 2008,4.5,0.61,,1.2683,91.0837,1.6297,,,,,,,,,,,,
30 Oct 2008,4.5,0.4,,1.2656,90.977,1.6263,,,,,,,,,,,,
31 Oct 2008,4.5,0.44,,1.2745,91.5678,1.6158,4.6087,0.6557,,4.5,0.44,,1.2718,89.5604,1.69,1.2745,91.5678,1.6158
03 Nov 2008,4.5,0.49,,1.2425,91.247,1.5848,,,,,,,,,,,,
04 Nov 2008,4.5,0.48,,1.2394,90.0875,1.6075,,,,,,,,,,,,
05 Nov 2008,4.5,0.39,,1.2379,89.8409,1.6164,,,,,,,,,,,,
06 Nov 2008,3,0.31,,1.2432,90.6989,1.5892,,,,,,,,,,,,
07 Nov 2008,3,0.3,,1.2329,90.7683,1.5762,,,,,,,,,,,,
10 Nov 2008,3,0.29,,1.2247,91.0767,1.5701,,,,,,,,,,,,
11 Nov 2008,3,0.29,,1.2289,91.9056,1.5417,,,,,,,,,,,,
12 Nov 2008,3,0.18,,1.2019,92.097,1.5049,,,,,,,,,,,,
13 Nov 2008,3,0.21,,1.1783,92.2596,1.481,,,,,,,,,,,,
14 Nov 2008,3,0.14,,1.1693,92.0456,1.4828,,,,,,,,,,,,
17 Nov 2008,3,0.12,,1.1851,92.2143,1.4982,,,,,,,,,,,,
18 Nov 2008,3,0.12,,1.187,92.2814,1.5013,,,,,,,,,,,,
19 Nov 2008,3,0.07,,1.1942,92.3352,1.5112,,,,,,,,,,,,
20 Nov 2008,3,0.03,,1.1799,93.3935,1.4776,,,,,,,,,,,,
21 Nov 2008,3,0.02,,1.1821,93.2984,1.4785,,,,,,,,,,,,
24 Nov 2008,3,0.13,,1.1763,91.6648,1.509,,,,,,,,,,,,
25 Nov 2008,3,0.1,,1.1776,90.8404,1.5297,,,,,,,,,,,,
26 Nov 2008,3,0.05,,1.1945,90.9748,1.5399,,,,,,,,,,,,
27 Nov 2008,3,0.05,,1.1972,91.2377,1.5411,,,,,,,,,,,,
28 Nov 2008,3,0.01,,1.2095,91.7395,1.5345,,,,,,,,,,,,
30 Nov 2008,,,,,,,3.225,0.189,,3,0.01,,1.2041,91.6004,1.5338,1.2095,91.7395,1.5345
01 Dec 2008,3,0.07,,1.178,91.9306,1.4839,,,,,,,,,,,,
02 Dec 2008,3,0.06,,1.1746,91.499,1.4937,,,,,,,,,,,,
03 Dec 2008,3,0.02,,1.1677,91.7719,1.4822,,,,,,,,,,,,
04 Dec 2008,2,0.02,,1.1534,91.7744,1.469,,,,,,,,,,,,
05 Dec 2008,2,0.02,,1.1491,92.4269,1.4567,,,,,,,,,,,,
08 Dec 2008,2,0.03,,1.1495,91.1012,1.4861,,,,,,,,,,,,
09 Dec 2008,2,0.03,,1.1475,91.2114,1.4799,,,,,,,,,,,,
10 Dec 2008,2,0,,1.1409,90.9765,1.482,,,,,,,,,,,,
11 Dec 2008,2,0.01,,1.1293,89.4275,1.4944,,,,,,,,,,,,
12 Dec 2008,2,0.02,,1.1159,89.2664,1.4923,,,,,,,,,,,,
15 Dec 2008,2,0.04,,1.1235,88.0475,1.5362,,,,,,,,,,,,
16 Dec 2008,2,0.04,,1.1112,87.6253,1.5291,,,,,,,,,,,,
17 Dec 2008,2,0.05,,1.0769,85.2408,1.5426,,,,,,,,,,,,
18 Dec 2008,2,0,,1.0594,85.1212,1.5339,,,,,,,,,,,,
19 Dec 2008,2,0.02,,1.0707,87.0813,1.4918,,,,,,,,,,,,
22 Dec 2008,2,0.01,,1.0581,87.4372,1.4733,,,,,,,,,,,,
23 Dec 2008,2,0.02,,1.0542,87.4266,1.4693,,,,,,,,,,,,
24 Dec 2008,2,0,,1.0525,87.3107,1.4721,,,,,,,,,,,,
29 Dec 2008,2,0.06,,1.0229,86.7702,1.4559,,,,,,,,,,,,
30 Dec 2008,2,0.1,,1.02,87.1131,1.4427,,,,,,,,,,,,
31 Dec 2008,2,0.11,,1.0342,87.928,1.4376,2.1429,0.0348,,2,0.11,,1.1043,88.9756,1.4859,1.0342,87.928,1.4376
02 Jan 2009,2,0.08,,1.0407,87.5553,1.4502,,,,,,,,,,,,
05 Jan 2009,2,0.14,,1.0684,88.2539,1.4567,,,,,,,,,,,,
06 Jan 2009,2,0.14,,1.0979,88.9995,1.4686,,,,,,,,,,,,
07 Jan 2009,2,0.11,,1.1109,87.8249,1.5161,,,,,,,,,,,,
08 Jan 2009,1.5,0.09,,1.108,87.1343,1.5201,,,,,,,,,,,,
09 Jan 2009,1.5,0.07,,1.1274,87.4449,1.5231,,,,,,,,,,,,
12 Jan 2009,1.5,0.12,,1.1114,87.9365,1.4841,,,,,,,,,,,,
13 Jan 2009,1.5,0.11,,1.105,89.0675,1.4559,,,,,,,,,,,,
14 Jan 2009,1.5,0.12,,1.1052,89.1997,1.4549,,,,,,,,,,,,
15 Jan 2009,1.5,0.11,,1.115,90.0853,1.4565,,,,,,,,,,,,
16 Jan 2009,1.5,0.12,,1.1195,89.4265,1.4834,,,,,,,,,,,,
19 Jan 2009,1.5,0.12,,1.1043,89.8878,1.4521,,,,,,,,,,,,
20 Jan 2009,1.5,0.13,,1.0816,90.8136,1.3966,,,,,,,,,,,,
21 Jan 2009,1.5,0.11,,1.0669,90.4814,1.3733,,,,,,,,,,,,
22 Jan 2009,1.5,0.1,,1.0608,90.4218,1.3748,,,,,,,,,,,,
23 Jan 2009,1.5,0.11,,1.0686,90.8315,1.3668,,,,,,,,,,,,
26 Jan 2009,1.5,0.15,,1.0612,89.2709,1.3938,,,,,,,,,,,,
27 Jan 2009,1.5,0.13,,1.0759,89.0794,1.4171,,,,,,,,,,,,
28 Jan 2009,1.5,0.19,,1.0818,88.774,1.4304,,,,,,,,,,,,
29 Jan 2009,1.5,0.23,,1.095,89.2611,1.4323,,,,,,,,,,,,
30 Jan 2009,1.5,0.24,,1.1249,90.3059,1.4416,,,,,,,,,,,,
31 Jan 2009,,,,,,,1.5952,0.1295,,1.5,0.24,,1.0919,89.1455,1.4452,1.1249,90.3059,1.4416
02 Feb 2009,1.5,0.27,,1.106,90.4672,1.4162,,,,,,,,,,,,
03 Feb 2009,1.5,0.32,,1.1069,89.7743,1.4355,,,,,,,,,,,,
04 Feb 2009,1.5,0.3,,1.1291,89.8005,1.4546,,,,,,,,,,,,
05 Feb 2009,1,0.29,,1.1393,90.0755,1.4628,,,,,,,,,,,,
06 Feb 2009,1,0.28,,1.1466,90.596,1.4735,,,,,,,,,,,,
09 Feb 2009,1,0.32,,1.141,89.5625,1.4912,,,,,,,,,,,,
10 Feb 2009,1,0.31,,1.1269,89.6823,1.469,,,,,,,,,,,,
11 Feb 2009,1,0.3,,1.1125,90.451,1.4352,,,,,,,,,,,,
12 Feb 2009,1,0.29,,1.1153,90.9632,1.4248,,,,,,,,,,,,
13 Feb 2009,1,0.29,,1.118,90.6928,1.4434,,,,,,,,,,,,
16 Feb 2009,1,0.29,,1.1127,91.1429,1.4241,,,,,,,,,,,,
17 Feb 2009,1,0.32,,1.1336,92.2377,1.4255,,,,,,,,,,,,
18 Feb 2009,1,0.31,,1.1325,92.7562,1.419,,,,,,,,,,,,
19 Feb 2009,1,0.3,,1.1278,92.373,1.4312,,,,,,,,,,,,
20 Feb 2009,1,0.27,,1.1353,92.6594,1.4321,,,,,,,,,,,,
23 Feb 2009,1,0.3,,1.1432,92.1141,1.4557,,,,,,,,,,,,
24 Feb 2009,1,0.32,,1.1309,92.7389,1.4423,,,,,,,,,,,,
25 Feb 2009,1,0.3,,1.1215,93.3245,1.4237,,,,,,,,,,,,
26 Feb 2009,1,0.27,,1.1265,93.1909,1.4363,,,,,,,,,,,,
27 Feb 2009,1,0.26,,1.1224,93.7351,1.4255,,,,,,,,,,,,
28 Feb 2009,,,,,,,1.075,0.2955,,1,0.26,,1.1264,91.4169,1.4411,1.1224,93.7351,1.4255
02 Mar 2009,1,0.28,,1.1125,94.4577,1.4006,,,,,,,,,,,,
03 Mar 2009,1,0.27,,1.1178,94.9074,1.4045,,,,,,,,,,,,
04 Mar 2009,1,0.26,,1.1234,94.9388,1.4109,,,,,,,,,,,,
05 Mar 2009,0.5,0.2,,1.1255,94.6608,1.4123,,,,,,,,,,,,
06 Mar 2009,0.5,0.2,,1.1177,94.2103,1.4151,,,,,,,,,,,,
09 Mar 2009,0.5,0.23,,1.0887,95.0765,1.3756,,,,,,,,,,,,
10 Mar 2009,0.5,0.24,,1.0856,94.1669,1.3843,,,,,,,,,,,,
11 Mar 2009,0.5,0.23,,1.0783,93.9765,1.3774,,,,,,,,,,,,
12 Mar 2009,0.5,0.21,,1.0791,94.1616,1.3809,,,,,,,,,,,,
13 Mar 2009,0.5,0.19,,1.0838,93.5731,1.3971,,,,,,,,,,,,
16 Mar 2009,0.5,0.24,,1.0841,93.1944,1.409,,,,,,,,,,,,
17 Mar 2009,0.5,0.24,,1.0806,93.495,1.4017,,,,,,,,,,,,
18 Mar 2009,0.5,0.21,,1.0657,92.9419,1.3971,,,,,,,,,,,,
19 Mar 2009,0.5,0.2,,1.0622,89.1647,1.4584,,,,,,,,,,,,
20 Mar 2009,0.5,0.21,,1.0639,90.3729,1.4433,,,,,,,,,,,,
23 Mar 2009,0.5,0.22,,1.0683,90.5288,1.4495,,,,,,,,,,,,
24 Mar 2009,0.5,0.21,,1.089,90.546,1.4728,,,,,,,,,,,,
25 Mar 2009,0.5,0.19,,1.0775,90.5172,1.4587,,,,,,,,,,,,
26 Mar 2009,0.5,0.15,,1.0691,90.8783,1.4496,,,,,,,,,,,,
27 Mar 2009,0.5,0.13,,1.0765,91.5628,1.4323,,,,,,,,,,,,
30 Mar 2009,0.5,0.13,,1.0779,92.0113,1.4189,,,,,,,,,,,,
31 Mar 2009,0.5,0.13,,1.0794,92.2034,1.4331,0.5682,0.2077,,0.5,0.13,,1.0867,92.7976,1.4174,1.0794,92.2034,1.4331
01 Apr 2009,0.5,0.22,,1.087,92.4738,1.438,,,,,,,,,,,,
02 Apr 2009,0.5,0.22,,1.0963,91.4811,1.474,,,,,,,,,,,,
03 Apr 2009,0.5,0.21,,1.1028,91.3847,1.4805,,,,,,,,,,,,
06 Apr 2009,0.5,0.2,,1.1038,91.8045,1.4797,,,,,,,,,,,,
07 Apr 2009,0.5,0.2,,1.1114,92.0538,1.475,,,,,,,,,,,,
08 Apr 2009,0.5,0.18,,1.1069,92.1216,1.4643,,,,,,,,,,,,
09 Apr 2009,0.5,0.18,,1.1097,91.9899,1.4655,,,,,,,,,,,,
14 Apr 2009,0.5,0.17,,1.1236,91.1565,1.4895,,,,,,,,,,,,
15 Apr 2009,0.5,0.15,,1.137,91.2893,1.4983,,,,,,,,,,,,
16 Apr 2009,0.5,0.13,,1.1305,91.2097,1.4912,,,,,,,,,,,,
17 Apr 2009,0.5,0.14,,1.1349,91.7311,1.4805,,,,,,,,,,,,
20 Apr 2009,0.5,0.14,,1.1252,92.416,1.4539,,,,,,,,,,,,
21 Apr 2009,0.5,0.15,,1.1285,92.4186,1.4618,,,,,,,,,,,,
22 Apr 2009,0.5,0.14,,1.1168,92.0959,1.4536,,,,,,,,,,,,
23 Apr 2009,0.5,0.1,,1.1196,91.7605,1.4609,,,,,,,,,,,,
24 Apr 2009,0.5,0.1,,1.1105,90.7129,1.4715,,,,,,,,,,,,
27 Apr 2009,0.5,0.13,,1.1169,90.7877,1.4663,,,,,,,,,,,,
28 Apr 2009,0.5,0.13,,1.1208,91.1191,1.4659,,,,,,,,,,,,
29 Apr 2009,0.5,0.11,,1.113,90.3477,1.4767,,,,,,,,,,,,
30 Apr 2009,0.5,0.14,,1.1184,90.4578,1.482,0.5,0.157,,0.5,0.14,,1.1157,91.5406,1.4715,1.1184,90.4578,1.482
01 May 2009,0.5,0.15,,1.1212,90.7654,1.4857,,,,,,,,,,,,
05 May 2009,0.5,0.19,,1.1292,90.016,1.5073,,,,,,,,,,,,
06 May 2009,0.5,0.19,,1.1315,90.05,1.5049,,,,,,,,,,,,
07 May 2009,0.5,0.19,,1.1215,89.7196,1.5041,,,,,,,,,,,,
08 May 2009,0.5,0.19,,1.117,89.3737,1.5062,,,,,,,,,,,,
11 May 2009,0.5,0.19,,1.1093,88.6575,1.5112,,,,,,,,,,,,
12 May 2009,0.5,0.19,,1.119,88.3194,1.527,,,,,,,,,,,,
13 May 2009,0.5,0.17,,1.1144,88.4085,1.5159,,,,,,,,,,,,
14 May 2009,0.5,0.16,,1.1143,88.5275,1.514,,,,,,,,,,,,
15 May 2009,0.5,0.17,,1.1223,88.1856,1.5259,,,,,,,,,,,,
18 May 2009,0.5,0.19,,1.1345,88.4604,1.5306,,,,,,,,,,,,
19 May 2009,0.5,0.18,,1.1389,88.0228,1.5503,,,,,,,,,,,,
20 May 2009,0.5,0.18,,1.1353,87.0368,1.5648,,,,,,,,,,,,
21 May 2009,0.5,0.19,,1.1416,86.885,1.5719,,,,,,,,,,,,
22 May 2009,0.5,0.18,,1.1351,85.9662,1.588,,,,,,,,,,,,
26 May 2009,0.5,0.18,,1.1399,85.9243,1.5943,,,,,,,,,,,,
27 May 2009,0.5,0.17,,1.1511,85.9024,1.6034,,,,,,,,,,,,
28 May 2009,0.5,0.15,,1.1455,86.3863,1.5969,,,,,,,,,,,,
29 May 2009,0.5,0.14,,1.1392,85.1549,1.6125,,,,,,,,,,,,
31 May 2009,,,,,,,0.5,0.1763,,0.5,0.14,,1.1295,87.9875,1.5429,1.1392,85.1549,1.6125
01 Jun 2009,0.5,0.13,,1.1603,85.0707,1.6428,,,,,,,,,,,,
02 Jun 2009,0.5,0.14,,1.1583,84.4784,1.6563,,,,,,,,,,,,
03 Jun 2009,0.5,0.14,,1.1549,85.1026,1.6384,,,,,,,,,,,,
04 Jun 2009,0.5,0.14,,1.1423,85.3957,1.6206,,,,,,,,,,,,
05 Jun 2009,0.5,0.19,,1.1432,86.5605,1.6012,,,,,,,,,,,,
08 Jun 2009,0.5,0.19,,1.1533,87.2861,1.5985,,,,,,,,,,,,
09 Jun 2009,0.5,0.19,,1.162,86.1538,1.6272,,,,,,,,,,,,
10 Jun 2009,0.5,0.18,,1.1681,86.362,1.6363,,,,,,,,,,,,
11 Jun 2009,0.5,0.19,,1.174,85.8765,1.652,,,,,,,,,,,,
12 Jun 2009,0.5,0.18,,1.176,86.5106,1.6461,,,,,,,,,,,,
15 Jun 2009,0.5,0.17,,1.1809,87.1543,1.6338,,,,,,,,,,,,
16 Jun 2009,0.5,0.17,,1.1835,86.613,1.6438,,,,,,,,,,,,
17 Jun 2009,0.5,0.17,,1.1747,86.6953,1.6288,,,,,,,,,,,,
18 Jun 2009,0.5,0.18,,1.1707,86.3384,1.6346,,,,,,,,,,,,
19 Jun 2009,0.5,0.18,,1.1801,86.611,1.6433,,,,,,,,,,,,
22 Jun 2009,0.5,0.2,,1.1812,86.9407,1.6394,,,,,,,,,,,,
23 Jun 2009,0.5,0.2,,1.1644,86.5341,1.6312,,,,,,,,,,,,
24 Jun 2009,0.5,0.19,,1.175,86.2335,1.6487,,,,,,,,,,,,
25 Jun 2009,0.5,0.18,,1.1718,87.2153,1.6294,,,,,,,,,,,,
26 Jun 2009,0.5,0.19,,1.174,86.2221,1.6517,,,,,,,,,,,,
29 Jun 2009,0.5,0.2,,1.1771,86.4418,1.6548,,,,,,,,,,,,
30 Jun 2009,0.5,0.2,,1.1739,86.8378,1.6468,0.5,0.1773,,0.5,0.2,,1.1682,86.3016,1.6366,1.1739,86.8378,1.6468
01 Jul 2009,0.5,0.17,,1.1663,86.3865,1.6479,,,,,,,,,,,,
02 Jul 2009,0.5,0.17,,1.1677,86.7605,1.6369,,,,,,,,,,,,
03 Jul 2009,0.5,0.17,,1.1671,86.8074,1.6342,,,,,,,,,,,,
06 Jul 2009,0.5,0.19,,1.1636,86.7612,1.6199,,,,,,,,,,,,
07 Jul 2009,0.5,0.19,,1.1561,86.6188,1.6185,,,,,,,,,,,,
08 Jul 2009,0.5,0.18,,1.1576,86.697,1.6086,,,,,,,,,,,,
09 Jul 2009,0.5,0.19,,1.1613,86.0633,1.6235,,,,,,,,,,,,
10 Jul 2009,0.5,0.18,,1.1623,86.049,1.6204,,,,,,,,,,,,
13 Jul 2009,0.5,0.18,,1.1546,86.1249,1.6104,,,,,,,,,,,,
14 Jul 2009,0.5,0.18,,1.1671,85.7628,1.6274,,,,,,,,,,,,
15 Jul 2009,0.5,0.18,,1.1657,85.2626,1.6419,,,,,,,,,,,,
16 Jul 2009,0.5,0.19,,1.1642,85.0827,1.643,,,,,,,,,,,,
17 Jul 2009,0.5,0.17,,1.1569,85.2386,1.6325,,,,,,,,,,,,
20 Jul 2009,0.5,0.19,,1.1589,84.9104,1.6472,,,,,,,,,,,,
21 Jul 2009,0.5,0.19,,1.157,84.4794,1.6462,,,,,,,,,,,,
22 Jul 2009,0.5,0.19,,1.1567,84.4935,1.6435,,,,,,,,,,,,
23 Jul 2009,0.5,0.19,,1.16,84.4672,1.6528,,,,,,,,,,,,
24 Jul 2009,0.5,0.19,,1.1559,84.4042,1.6415,,,,,,,,,,,,
27 Jul 2009,0.5,0.19,,1.1599,84.4885,1.6497,,,,,,,,,,,,
28 Jul 2009,0.5,0.19,,1.1616,84.4498,1.6469,,,,,,,,,,,,
29 Jul 2009,0.5,0.19,,1.167,84.8888,1.641,,,,,,,,,,,,
30 Jul 2009,0.5,0.18,,1.1727,84.9129,1.6492,,,,,,,,,,,,
31 Jul 2009,0.5,0.18,,1.1694,84.4726,1.6579,0.5,0.1835,,0.5,0.18,,1.1622,85.4601,1.6366,1.1694,84.4726,1.6579
03 Aug 2009,0.5,0.19,,1.1742,83.49,1.6928,,,,,,,,,,,,
04 Aug 2009,0.5,0.18,,1.1741,83.6231,1.6904,,,,,,,,,,,,
05 Aug 2009,0.5,0.18,,1.1792,83.6016,1.6964,,,,,,,,,,,,
06 Aug 2009,0.5,0.17,,1.1696,83.9318,1.6801,,,,,,,,,,,,
07 Aug 2009,0.5,0.18,,1.1738,85.0285,1.6677,,,,,,,,,,,,
10 Aug 2009,0.5,0.19,,1.1675,85.1341,1.6534,,,,,,,,,,,,
