SERIES,DESCRIPTION
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,XUDLERS,XUDLUSS
04 Jan 2000,1.5874,1.6352
05 Jan 2000,1.5862,1.639
06 Jan 2000,1.5921,1.6478
07 Jan 2000,1.5909,1.6372
10 Jan 2000,1.5956,1.6377
11 Jan 2000,1.5994,1.6469
12 Jan 2000,1.6025,1.6462
13 Jan 2000,1.6056,1.6491
14 Jan 2000,1.6152,1.6349
17 Jan 2000,1.6174,1.6315
18 Jan 2000,1.6199,1.6376
19 Jan 2000,1.6242,1.6403
20 Jan 2000,1.6332,1.6492
21 Jan 2000,1.6391,1.6506
24 Jan 2000,1.6483,1.6521
25 Jan 2000,1.6392,1.6499
26 Jan 2000,1.6382,1.6405
27 Jan 2000,1.6565,1.6373
28 Jan 2000,1.6529,1.6198
31 Jan 2000,1.6574,1.6209
01 Feb 2000,1.6598,1.6145
02 Feb 2000,1.6498,1.6043
03 Feb 2000,1.6288,1.6029
04 Feb 2000,1.6214,1.5886
07 Feb 2000,1.6246,1.5898
08 Feb 2000,1.6333,1.6114
09 Feb 2000,1.6271,1.6105
10 Feb 2000,1.6289,1.6054
11 Feb 2000,1.6182,1.5947
14 Feb 2000,1.6215,1.5881
15 Feb 2000,1.6241,1.5971
16 Feb 2000,1.6291,1.6022
17 Feb 2000,1.6291,1.6066
18 Feb 2000,1.6212,1.5969
21 Feb 2000,1.6192,1.598
22 Feb 2000,1.6038,1.615
23 Feb 2000,1.5987,1.6048
24 Feb 2000,1.6078,1.6015
25 Feb 2000,1.6289,1.5945
28 Feb 2000,1.6446,1.5903
29 Feb 2000,1.64,1.579
01 Mar 2000,1.637,1.5845
02 Mar 2000,1.635,1.5797
03 Mar 2000,1.6439,1.5813
06 Mar 2000,1.6365,1.5732
07 Mar 2000,1.651,1.5812
08 Mar 2000,1.6537,1.5824
09 Mar 2000,1.6323,1.5822
10 Mar 2000,1.6366,1.5787
13 Mar 2000,1.6331,1.579
14 Mar 2000,1.6314,1.5707
15 Mar 2000,1.6222,1.5722
16 Mar 2000,1.6207,1.5768
17 Mar 2000,1.6228,1.5717
20 Mar 2000,1.615,1.5657
21 Mar 2000,1.6237,1.5771
22 Mar 2000,1.6307,1.5676
23 Mar 2000,1.6304,1.5818
24 Mar 2000,1.6347,1.5883
27 Mar 2000,1.6399,1.5915
28 Mar 2000,1.6396,1.5855
29 Mar 2000,1.6625,1.585
30 Mar 2000,1.6675,1.5938
31 Mar 2000,1.6662,1.5952
03 Apr 2000,1.6683,1.5956
04 Apr 2000,1.6725,1.5962
05 Apr 2000,1.6482,1.5915
06 Apr 2000,1.6502,1.5827
07 Apr 2000,1.6507,1.5822
10 Apr 2000,1.6494,1.5831
11 Apr 2000,1.6502,1.5883
12 Apr 2000,1.6567,1.587
13 Apr 2000,1.663,1.5887
14 Apr 2000,1.66,1.5873
17 Apr 2000,1.6618,1.5865
18 Apr 2000,1.662,1.5777
19 Apr 2000,1.6798,1.58
20 Apr 2000,1.6823,1.5805
25 Apr 2000,1.7031,1.5795
26 Apr 2000,1.7114,1.5805
27 Apr 2000,1.7284,1.5754
28 Apr 2000,1.7166,1.5638
02 May 2000,1.7207,1.5619
03 May 2000,1.752,1.5623
04 May 2000,1.7315,1.5445
05 May 2000,1.7102,1.5272
08 May 2000,1.7115,1.5299
09 May 2000,1.6983,1.5324
10 May 2000,1.6695,1.5216
11 May 2000,1.6621,1.5015
12 May 2000,1.6721,1.5154
15 May 2000,1.6536,1.5154
16 May 2000,1.6542,1.4972
17 May 2000,1.6728,1.4905
18 May 2000,1.6574,1.4809
19 May 2000,1.6624,1.4844
22 May 2000,1.652,1.4934
23 May 2000,1.6266,1.4778
24 May 2000,1.6228,1.4727
25 May 2000,1.6245,1.4728
26 May 2000,1.6031,1.484
30 May 2000,1.6059,1.4975
31 May 2000,1.612,1.495
01 Jun 2000,1.6031,1.4928
02 Jun 2000,1.5964,1.5072
05 Jun 2000,1.6006,1.5113
06 Jun 2000,1.589,1.5234
07 Jun 2000,1.5874,1.519
08 Jun 2000,1.5832,1.5091
09 Jun 2000,1.582,1.5043
12 Jun 2000,1.5855,1.5121
13 Jun 2000,1.5759,1.5135
14 Jun 2000,1.5665,1.5032
15 Jun 2000,1.5813,1.5062
16 Jun 2000,1.5772,1.5155
19 Jun 2000,1.5751,1.5124
20 Jun 2000,1.5778,1.5077
21 Jun 2000,1.5842,1.4988
22 Jun 2000,1.6088,1.5115
23 Jun 2000,1.6041,1.5022
26 Jun 2000,1.6006,1.5004
27 Jun 2000,1.5898,1.4992
28 Jun 2000,1.5974,1.5111
29 Jun 2000,1.5953,1.5203
30 Jun 2000,1.5795,1.5141
03 Jul 2000,1.5909,1.5136
04 Jul 2000,1.5945,1.5153
05 Jul 2000,1.5813,1.5125
06 Jul 2000,1.5848,1.5146
07 Jul 2000,1.5964,1.5153
10 Jul 2000,1.5892,1.5137
11 Jul 2000,1.5924,1.5142
12 Jul 2000,1.6035,1.5137
13 Jul 2000,1.6044,1.5003
14 Jul 2000,1.602,1.5017
17 Jul 2000,1.5972,1.4931
18 Jul 2000,1.6039,1.4952
19 Jul 2000,1.6169,1.4945
20 Jul 2000,1.6269,1.5037
21 Jul 2000,1.6241,1.5143
24 Jul 2000,1.6238,1.5152
25 Jul 2000,1.6132,1.5187
26 Jul 2000,1.6106,1.5175
27 Jul 2000,1.6136,1.5155
28 Jul 2000,1.6229,1.5044
31 Jul 2000,1.6158,1.4975
01 Aug 2000,1.621,1.5002
02 Aug 2000,1.635,1.4942
03 Aug 2000,1.654,1.4962
04 Aug 2000,1.6574,1.5061
07 Aug 2000,1.6608,1.5087
08 Aug 2000,1.6721,1.5042
09 Aug 2000,1.6725,1.5012
10 Aug 2000,1.6505,1.5
11 Aug 2000,1.6616,1.5034
14 Aug 2000,1.6661,1.5063
15 Aug 2000,1.6497,1.5067
16 Aug 2000,1.6446,1.4992
17 Aug 2000,1.6383,1.4987
18 Aug 2000,1.6438,1.4939
21 Aug 2000,1.6512,1.4922
22 Aug 2000,1.653,1.4846
23 Aug 2000,1.6556,1.4801
24 Aug 2000,1.641,1.4812
25 Aug 2000,1.6289,1.4745
29 Aug 2000,1.6293,1.4602
30 Aug 2000,1.6292,1.4555
31 Aug 2000,1.6364,1.4548
01 Sep 2000,1.6235,1.4608
04 Sep 2000,1.6241,1.461
05 Sep 2000,1.6325,1.4508
06 Sep 2000,1.6526,1.4508
07 Sep 2000,1.6468,1.4342
08 Sep 2000,1.6428,1.423
11 Sep 2000,1.6441,1.418
12 Sep 2000,1.635,1.4058
13 Sep 2000,1.6332,1.4114
14 Sep 2000,1.6349,1.4085
15 Sep 2000,1.6303,1.4063
18 Sep 2000,1.6413,1.4007
19 Sep 2000,1.6477,1.4065
20 Sep 2000,1.6678,1.4135
21 Sep 2000,1.6676,1.4223
22 Sep 2000,1.6537,1.4577
25 Sep 2000,1.6628,1.4521
26 Sep 2000,1.6552,1.4566
27 Sep 2000,1.6596,1.4624
28 Sep 2000,1.6595,1.4648
29 Sep 2000,1.6747,1.4783
02 Oct 2000,1.6667,1.469
03 Oct 2000,1.6632,1.4575
04 Oct 2000,1.6709,1.458
05 Oct 2000,1.6712,1.4529
06 Oct 2000,1.6633,1.4467
09 Oct 2000,1.6665,1.4482
10 Oct 2000,1.6681,1.4486
11 Oct 2000,1.6767,1.4653
12 Oct 2000,1.7034,1.4685
13 Oct 2000,1.7003,1.4614
16 Oct 2000,1.7039,1.4458
17 Oct 2000,1.6942,1.4397
18 Oct 2000,1.7135,1.4529
19 Oct 2000,1.7177,1.442
20 Oct 2000,1.7251,1.4451
23 Oct 2000,1.7374,1.4521
24 Oct 2000,1.731,1.449
25 Oct 2000,1.7325,1.4352
26 Oct 2000,1.7272,1.4313
27 Oct 2000,1.7218,1.4503
30 Oct 2000,1.7196,1.4527
31 Oct 2000,1.7138,1.4521
01 Nov 2000,1.688,1.4475
02 Nov 2000,1.6825,1.4473
03 Nov 2000,1.6776,1.4483
06 Nov 2000,1.6645,1.4335
07 Nov 2000,1.6618,1.4303
08 Nov 2000,1.6637,1.4253
09 Nov 2000,1.6583,1.4245
10 Nov 2000,1.6565,1.4299
13 Nov 2000,1.6733,1.4392
14 Nov 2000,1.6648,1.4284
15 Nov 2000,1.6618,1.4285
16 Nov 2000,1.6648,1.4222
17 Nov 2000,1.669,1.4233
20 Nov 2000,1.6783,1.4247
21 Nov 2000,1.6763,1.4175
22 Nov 2000,1.6762,1.4135
23 Nov 2000,1.6627,1.4003
24 Nov 2000,1.6693,1.4017
27 Nov 2000,1.6684,1.4168
28 Nov 2000,1.66,1.4193
29 Nov 2000,1.6546,1.4225
30 Nov 2000,1.629,1.4182
01 Dec 2000,1.641,1.4323
04 Dec 2000,1.6337,1.4527
05 Dec 2000,1.6323,1.4443
06 Dec 2000,1.6238,1.4366
07 Dec 2000,1.6208,1.442
08 Dec 2000,1.633,1.4501
11 Dec 2000,1.6584,1.4557
12 Dec 2000,1.6514,1.4483
13 Dec 2000,1.6576,1.4509
14 Dec 2000,1.6564,1.4699
15 Dec 2000,1.6432,1.4746
18 Dec 2000,1.6378,1.467
19 Dec 2000,1.6426,1.4637
20 Dec 2000,1.6256,1.4738
21 Dec 2000,1.6133,1.4747
22 Dec 2000,1.5992,1.4769
27 Dec 2000,1.5998,1.4885
28 Dec 2000,1.6097,1.4896
29 Dec 2000,1.5938,1.495
02 Jan 2001,1.5788,1.4956
03 Jan 2001,1.5913,1.5047
04 Jan 2001,1.5807,1.4931
05 Jan 2001,1.5711,1.4955
08 Jan 2001,1.5778,1.4994
09 Jan 2001,1.5851,1.4911
10 Jan 2001,1.5846,1.4903
11 Jan 2001,1.5727,1.4947
12 Jan 2001,1.5585,1.4784
15 Jan 2001,1.5694,1.4787
16 Jan 2001,1.5629,1.4702
17 Jan 2001,1.5831,1.4729
18 Jan 2001,1.5624,1.476
19 Jan 2001,1.5694,1.4685
22 Jan 2001,1.5615,1.4609
23 Jan 2001,1.5656,1.4709
24 Jan 2001,1.5795,1.4576
25 Jan 2001,1.5852,1.4589
26 Jan 2001,1.5797,1.4568
29 Jan 2001,1.5862,1.4566
30 Jan 2001,1.5804,1.4604
31 Jan 2001,1.5714,1.4616
01 Feb 2001,1.5717,1.4777
02 Feb 2001,1.5735,1.4687
05 Feb 2001,1.5691,1.4753
06 Feb 2001,1.5676,1.4605
07 Feb 2001,1.5677,1.4619
08 Feb 2001,1.5737,1.4453
09 Feb 2001,1.5654,1.4463
12 Feb 2001,1.5621,1.4521
13 Feb 2001,1.576,1.4517
14 Feb 2001,1.5898,1.4601
15 Feb 2001,1.6045,1.45
16 Feb 2001,1.5852,1.4517
19 Feb 2001,1.5704,1.4459
20 Feb 2001,1.5892,1.4449
21 Feb 2001,1.5844,1.4447
22 Feb 2001,1.5935,1.4465
23 Feb 2001,1.6052,1.4487
26 Feb 2001,1.5848,1.4417
27 Feb 2001,1.5706,1.442
28 Feb 2001,1.568,1.4421
01 Mar 2001,1.5645,1.4547
02 Mar 2001,1.5754,1.4741
05 Mar 2001,1.5808,1.4686
06 Mar 2001,1.5766,1.4667
07 Mar 2001,1.5756,1.4618
08 Mar 2001,1.576,1.4685
09 Mar 2001,1.5748,1.4677
12 Mar 2001,1.5779,1.466
13 Mar 2001,1.5837,1.4526
14 Mar 2001,1.5886,1.4483
15 Mar 2001,1.5931,1.4441
16 Mar 2001,1.5946,1.4303
19 Mar 2001,1.588,1.4259
20 Mar 2001,1.5817,1.4283
21 Mar 2001,1.5927,1.4293
22 Mar 2001,1.6065,1.4192
23 Mar 2001,1.6006,1.4293
26 Mar 2001,1.6007,1.4334
27 Mar 2001,1.5989,1.4371
28 Mar 2001,1.6135,1.4347
29 Mar 2001,1.6282,1.4362
30 Mar 2001,1.609,1.4217
02 Apr 2001,1.6107,1.4205
03 Apr 2001,1.6093,1.427
04 Apr 2001,1.588,1.4333
05 Apr 2001,1.5931,1.4287
06 Apr 2001,1.5968,1.4395
09 Apr 2001,1.6072,1.4494
10 Apr 2001,1.6167,1.4385
11 Apr 2001,1.6214,1.4348
12 Apr 2001,1.612,1.4402
17 Apr 2001,1.6229,1.4314
18 Apr 2001,1.6298,1.4197
19 Apr 2001,1.6159,1.4365
20 Apr 2001,1.5997,1.4416
23 Apr 2001,1.6042,1.4396
24 Apr 2001,1.6061,1.436
25 Apr 2001,1.6045,1.4397
26 Apr 2001,1.597,1.4402
27 Apr 2001,1.6094,1.4366
30 Apr 2001,1.6141,1.4309
01 May 2001,1.6076,1.4324
02 May 2001,1.6077,1.4336
03 May 2001,1.6035,1.4329
04 May 2001,1.606,1.4375
08 May 2001,1.6178,1.4321
09 May 2001,1.6083,1.4219
10 May 2001,1.6107,1.4226
11 May 2001,1.6209,1.4199
14 May 2001,1.6228,1.4183
15 May 2001,1.6184,1.4218
16 May 2001,1.6167,1.4295
17 May 2001,1.6223,1.4296
18 May 2001,1.6305,1.4296
21 May 2001,1.642,1.4366
22 May 2001,1.6484,1.4283
23 May 2001,1.6547,1.4244
24 May 2001,1.6443,1.4102
25 May 2001,1.6577,1.4205
29 May 2001,1.6606,1.4183
30 May 2001,1.6604,1.423
31 May 2001,1.6772,1.4201
01 Jun 2001,1.6718,1.4148
04 Jun 2001,1.6685,1.4142
05 Jun 2001,1.6622,1.4095
06 Jun 2001,1.646,1.3938
07 Jun 2001,1.6333,1.3886
08 Jun 2001,1.6266,1.3798
11 Jun 2001,1.6311,1.3726
12 Jun 2001,1.6238,1.3788
13 Jun 2001,1.63,1.3878
14 Jun 2001,1.6289,1.4002
15 Jun 2001,1.6276,1.4033
18 Jun 2001,1.6299,1.4038
19 Jun 2001,1.6353,1.4023
20 Jun 2001,1.6378,1.3952
21 Jun 2001,1.6568,1.4142
22 Jun 2001,1.6523,1.4114
25 Jun 2001,1.6418,1.4141
26 Jun 2001,1.6429,1.4157
27 Jun 2001,1.6439,1.4136
28 Jun 2001,1.6605,1.4089
29 Jun 2001,1.6599,1.4066
02 Jul 2001,1.6727,1.4154
03 Jul 2001,1.662,1.4072
04 Jul 2001,1.6628,1.4064
05 Jul 2001,1.673,1.3995
06 Jul 2001,1.6649,1.407
09 Jul 2001,1.6603,1.4094
10 Jul 2001,1.6489,1.4113
11 Jul 2001,1.6421,1.4143
12 Jul 2001,1.6498,1.4061
13 Jul 2001,1.6447,1.4008
16 Jul 2001,1.6373,1.3999
17 Jul 2001,1.6443,1.4003
18 Jul 2001,1.6246,1.4155
19 Jul 2001,1.6295,1.4165
20 Jul 2001,1.6362,1.4282
23 Jul 2001,1.6348,1.419
24 Jul 2001,1.6241,1.42
25 Jul 2001,1.6241,1.4276
26 Jul 2001,1.6281,1.4275
27 Jul 2001,1.6296,1.4233
30 Jul 2001,1.6279,1.4246
31 Jul 2001,1.63,1.4254
01 Aug 2001,1.629,1.4319
02 Aug 2001,1.6237,1.4321
03 Aug 2001,1.6138,1.4293
06 Aug 2001,1.6121,1.419
07 Aug 2001,1.617,1.4176
08 Aug 2001,1.6135,1.4139
09 Aug 2001,1.5996,1.4214
10 Aug 2001,1.5931,1.4266
13 Aug 2001,1.5828,1.422
14 Aug 2001,1.5824,1.421
15 Aug 2001,1.5783,1.4383
16 Aug 2001,1.581,1.4431
17 Aug 2001,1.5761,1.4445
20 Aug 2001,1.5831,1.4444
21 Aug 2001,1.587,1.4483
22 Aug 2001,1.5808,1.4556
23 Aug 2001,1.5845,1.4468
24 Aug 2001,1.5844,1.4464
28 Aug 2001,1.5924,1.4483
29 Aug 2001,1.595,1.4519
30 Aug 2001,1.5942,1.4494
31 Aug 2001,1.5968,1.4505
03 Sep 2001,1.602,1.4519
04 Sep 2001,1.6236,1.446
05 Sep 2001,1.6353,1.4526
06 Sep 2001,1.6302,1.4527
07 Sep 2001,1.618,1.4617
10 Sep 2001,1.6218,1.4583
11 Sep 2001,1.6181,1.4693
12 Sep 2001,1.6157,1.4633
13 Sep 2001,1.6171,1.469
14 Sep 2001,1.596,1.4691
17 Sep 2001,1.5952,1.4668
18 Sep 2001,1.5863,1.4624
19 Sep 2001,1.579,1.4678
20 Sep 2001,1.5811,1.4657
21 Sep 2001,1.5917,1.4575
24 Sep 2001,1.6005,1.4646
25 Sep 2001,1.5915,1.4699
26 Sep 2001,1.6013,1.4749
27 Sep 2001,1.6032,1.4756
28 Sep 2001,1.6134,1.4699
01 Oct 2001,1.6147,1.4784
02 Oct 2001,1.6002,1.4661
03 Oct 2001,1.604,1.4767
04 Oct 2001,1.6173,1.4771
05 Oct 2001,1.6121,1.481
08 Oct 2001,1.6045,1.4743
09 Oct 2001,1.5974,1.4667
10 Oct 2001,1.5915,1.4505
11 Oct 2001,1.6022,1.4434
12 Oct 2001,1.6013,1.4503
15 Oct 2001,1.5944,1.4472
16 Oct 2001,1.5924,1.4474
17 Oct 2001,1.6006,1.4512
18 Oct 2001,1.6,1.4445
19 Oct 2001,1.6031,1.4384
22 Oct 2001,1.6014,1.4276
23 Oct 2001,1.5996,1.4213
24 Oct 2001,1.5951,1.4233
25 Oct 2001,1.5954,1.4298
26 Oct 2001,1.6058,1.4329
29 Oct 2001,1.6052,1.4516
30 Oct 2001,1.6028,1.4565
31 Oct 2001,1.6144,1.4541
01 Nov 2001,1.6139,1.4624
02 Nov 2001,1.619,1.4633
05 Nov 2001,1.6249,1.4571
06 Nov 2001,1.6267,1.4588
07 Nov 2001,1.628,1.4646
08 Nov 2001,1.631,1.4552
09 Nov 2001,1.6313,1.4579
12 Nov 2001,1.6272,1.4575
13 Nov 2001,1.6362,1.443
14 Nov 2001,1.6324,1.4426
15 Nov 2001,1.6253,1.4318
16 Nov 2001,1.6141,1.4292
19 Nov 2001,1.6087,1.414
20 Nov 2001,1.6054,1.4172
21 Nov 2001,1.6133,1.4132
22 Nov 2001,1.6073,1.413
23 Nov 2001,1.6065,1.4083
26 Nov 2001,1.6061,1.4122
27 Nov 2001,1.6039,1.4136
28 Nov 2001,1.6069,1.4239
29 Nov 2001,1.6044,1.4225
30 Nov 2001,1.5926,1.4259
03 Dec 2001,1.5951,1.4211
04 Dec 2001,1.5951,1.4221
05 Dec 2001,1.596,1.4174
06 Dec 2001,1.5989,1.4253
07 Dec 2001,1.6069,1.4314
10 Dec 2001,1.6145,1.4345
11 Dec 2001,1.6147,1.4351
12 Dec 2001,1.6145,1.4453
13 Dec 2001,1.6116,1.4465
14 Dec 2001,1.6079,1.4516
17 Dec 2001,1.6111,1.4577
18 Dec 2001,1.6161,1.4571
19 Dec 2001,1.6139,1.4497
20 Dec 2001,1.6133,1.4474
21 Dec 2001,1.6224,1.4388
24 Dec 2001,1.6393,1.4393
27 Dec 2001,1.6393,1.4533
28 Dec 2001,1.6421,1.4482
31 Dec 2001,1.6348,1.4556
02 Jan 2002,1.5998,1.4463
03 Jan 2002,1.6014,1.4418
04 Jan 2002,1.6113,1.4413
07 Jan 2002,1.6117,1.4382
08 Jan 2002,1.6188,1.4418
09 Jan 2002,1.6197,1.4395
10 Jan 2002,1.6176,1.4451
11 Jan 2002,1.6203,1.4432
14 Jan 2002,1.6201,1.4493
15 Jan 2002,1.6205,1.4443
16 Jan 2002,1.6282,1.4384
17 Jan 2002,1.6317,1.437
18 Jan 2002,1.6248,1.4358
21 Jan 2002,1.626,1.4362
22 Jan 2002,1.6188,1.4284
23 Jan 2002,1.6125,1.4255
24 Jan 2002,1.6196,1.4225
25 Jan 2002,1.631,1.4098
28 Jan 2002,1.6356,1.4092
29 Jan 2002,1.6369,1.4106
30 Jan 2002,1.6396,1.4134
31 Jan 2002,1.6416,1.4134
01 Feb 2002,1.642,1.4138
04 Feb 2002,1.6347,1.4168
05 Feb 2002,1.6329,1.4178
06 Feb 2002,1.6273,1.4144
07 Feb 2002,1.6233,1.4118
08 Feb 2002,1.6238,1.4168
11 Feb 2002,1.6195,1.4215
12 Feb 2002,1.6325,1.4304
13 Feb 2002,1.6412,1.4316
14 Feb 2002,1.6416,1.4284
15 Feb 2002,1.6405,1.4327
18 Feb 2002,1.6416,1.429
19 Feb 2002,1.6356,1.429
20 Feb 2002,1.6378,1.4278
21 Feb 2002,1.6365,1.4249
22 Feb 2002,1.6306,1.43
25 Feb 2002,1.6384,1.428
26 Feb 2002,1.6412,1.4259
27 Feb 2002,1.6397,1.4168
28 Feb 2002,1.635,1.4142
01 Mar 2002,1.6389,1.4184
04 Mar 2002,1.6351,1.4217
05 Mar 2002,1.6349,1.4205
06 Mar 2002,1.6252,1.4219
07 Mar 2002,1.6185,1.4251
08 Mar 2002,1.6236,1.4225
11 Mar 2002,1.6226,1.4219
12 Mar 2002,1.6159,1.411
13 Mar 2002,1.6133,1.413
14 Mar 2002,1.6106,1.4211
15 Mar 2002,1.6127,1.4253
18 Mar 2002,1.6166,1.4247
19 Mar 2002,1.6132,1.4245
20 Mar 2002,1.6115,1.4257
21 Mar 2002,1.617,1.4263
22 Mar 2002,1.6228,1.4267
25 Mar 2002,1.626,1.4257
26 Mar 2002,1.6276,1.4269
27 Mar 2002,1.6298,1.4223
28 Mar 2002,1.6324,1.4241
02 Apr 2002,1.6346,1.4407
03 Apr 2002,1.6317,1.437
04 Apr 2002,1.6292,1.4376
05 Apr 2002,1.633,1.4353
08 Apr 2002,1.6378,1.4329
09 Apr 2002,1.634,1.432
10 Apr 2002,1.6334,1.436
11 Apr 2002,1.6288,1.4388
12 Apr 2002,1.633,1.4368
15 Apr 2002,1.6321,1.4378
16 Apr 2002,1.6301,1.4393
17 Apr 2002,1.6249,1.4426
18 Apr 2002,1.6254,1.4474
19 Apr 2002,1.6278,1.447
22 Apr 2002,1.6311,1.4497
23 Apr 2002,1.6289,1.4486
24 Apr 2002,1.6243,1.4489
25 Apr 2002,1.6194,1.455
26 Apr 2002,1.6187,1.4543
29 Apr 2002,1.6165,1.4571
30 Apr 2002,1.617,1.4573
01 May 2002,1.6137,1.462
02 May 2002,1.6212,1.4635
03 May 2002,1.6082,1.468
07 May 2002,1.605,1.4646
08 May 2002,1.6057,1.4588
09 May 2002,1.6045,1.4573
10 May 2002,1.6004,1.4609
13 May 2002,1.6025,1.4596
14 May 2002,1.6058,1.4476
15 May 2002,1.6052,1.4556
16 May 2002,1.6011,1.4554
17 May 2002,1.5859,1.4607
20 May 2002,1.5835,1.4588
21 May 2002,1.5858,1.456
22 May 2002,1.5738,1.4586
23 May 2002,1.5769,1.4524
24 May 2002,1.5793,1.4573
27 May 2002,1.5841,1.4569
28 May 2002,1.5741,1.4624
29 May 2002,1.5664,1.4599
30 May 2002,1.5625,1.4648
31 May 2002,1.5661,1.4633
05 Jun 2002,1.552,1.4554
06 Jun 2002,1.5438,1.4588
07 Jun 2002,1.5453,1.4605
10 Jun 2002,1.5469,1.4607
11 Jun 2002,1.5546,1.4652
12 Jun 2002,1.5543,1.471
13 Jun 2002,1.5574,1.4728
14 Jun 2002,1.5579,1.4775
17 Jun 2002,1.5667,1.478
18 Jun 2002,1.5676,1.4865
19 Jun 2002,1.5594,1.4899
20 Jun 2002,1.5548,1.4995
21 Jun 2002,1.5475,1.4995
24 Jun 2002,1.5384,1.5044
25 Jun 2002,1.5461,1.4999
26 Jun 2002,1.5415,1.5263
27 Jun 2002,1.5478,1.5225
28 Jun 2002,1.545,1.5258
01 Jul 2002,1.5487,1.5293
02 Jul 2002,1.5533,1.5314
03 Jul 2002,1.5565,1.5263
04 Jul 2002,1.5566,1.5244
05 Jul 2002,1.5629,1.5214
08 Jul 2002,1.5554,1.5347
09 Jul 2002,1.5581,1.5473
10 Jul 2002,1.5661,1.5463
11 Jul 2002,1.5661,1.5497
12 Jul 2002,1.5669,1.5501
15 Jul 2002,1.5557,1.5654
16 Jul 2002,1.5549,1.5716
17 Jul 2002,1.5551,1.5667
18 Jul 2002,1.5575,1.5699
19 Jul 2002,1.5546,1.5773
22 Jul 2002,1.5638,1.5743
23 Jul 2002,1.5765,1.5637
24 Jul 2002,1.5837,1.5728
25 Jul 2002,1.5747,1.577
26 Jul 2002,1.5839,1.5659
29 Jul 2002,1.5937,1.5579
30 Jul 2002,1.5925,1.5716
31 Jul 2002,1.5935,1.5618
01 Aug 2002,1.5846,1.5569
02 Aug 2002,1.5935,1.5694
05 Aug 2002,1.5885,1.5664
06 Aug 2002,1.5951,1.5382
07 Aug 2002,1.5804,1.5337
08 Aug 2002,1.5808,1.5312
09 Aug 2002,1.5677,1.5244
12 Aug 2002,1.5654,1.5307
13 Aug 2002,1.567,1.5321
14 Aug 2002,1.565,1.5446
15 Aug 2002,1.5664,1.5342
16 Aug 2002,1.5629,1.5375
19 Aug 2002,1.5658,1.5284
20 Aug 2002,1.5639,1.5258
21 Aug 2002,1.561,1.5312
22 Aug 2002,1.5671,1.5237
23 Aug 2002,1.5635,1.5209
27 Aug 2002,1.5618,1.5305
28 Aug 2002,1.5662,1.5368
29 Aug 2002,1.5743,1.5492
30 Aug 2002,1.5775,1.547
02 Sep 2002,1.5753,1.5501
03 Sep 2002,1.5689,1.5635
04 Sep 2002,1.5744,1.5647
05 Sep 2002,1.5794,1.5667
06 Sep 2002,1.5838,1.5601
09 Sep 2002,1.5877,1.5586
10 Sep 2002,1.5943,1.5528
11 Sep 2002,1.5925,1.5477
12 Sep 2002,1.5923,1.5545
13 Sep 2002,1.5954,1.561
16 Sep 2002,1.5891,1.5446
17 Sep 2002,1.5836,1.5347
18 Sep 2002,1.5848,1.5492
19 Sep 2002,1.5818,1.554
20 Sep 2002,1.5806,1.554
23 Sep 2002,1.5853,1.5596
24 Sep 2002,1.5877,1.5571
25 Sep 2002,1.5941,1.561
26 Sep 2002,1.5959,1.5586
27 Sep 2002,1.5909,1.5521
30 Sep 2002,1.5908,1.5726
01 Oct 2002,1.5941,1.5696
02 Oct 2002,1.5903,1.5657
03 Oct 2002,1.5896,1.5699
04 Oct 2002,1.5958,1.5674
07 Oct 2002,1.5952,1.5672
08 Oct 2002,1.5908,1.5564
09 Oct 2002,1.579,1.5581
10 Oct 2002,1.5858,1.5623
11 Oct 2002,1.5829,1.5605
14 Oct 2002,1.5779,1.5574
15 Oct 2002,1.5828,1.555
16 Oct 2002,1.5815,1.5533
17 Oct 2002,1.5959,1.5518
18 Oct 2002,1.5928,1.5477
21 Oct 2002,1.586,1.5442
22 Oct 2002,1.5831,1.5468
23 Oct 2002,1.5864,1.5485
24 Oct 2002,1.5884,1.5473
25 Oct 2002,1.5912,1.555
28 Oct 2002,1.5811,1.5542
29 Oct 2002,1.5824,1.5593
30 Oct 2002,1.5832,1.5574
31 Oct 2002,1.5798,1.5645
01 Nov 2002,1.5702,1.5645
04 Nov 2002,1.5613,1.554
05 Nov 2002,1.5616,1.5623
06 Nov 2002,1.5635,1.5593
07 Nov 2002,1.5673,1.5798
08 Nov 2002,1.5695,1.5893
11 Nov 2002,1.5716,1.5883
12 Nov 2002,1.5717,1.5876
13 Nov 2002,1.5732,1.5868
14 Nov 2002,1.5739,1.5805
15 Nov 2002,1.5685,1.5788
18 Nov 2002,1.5678,1.5813
19 Nov 2002,1.5706,1.5893
20 Nov 2002,1.57,1.5758
21 Nov 2002,1.5777,1.5785
22 Nov 2002,1.5828,1.5815
25 Nov 2002,1.5784,1.5662
26 Nov 2002,1.5724,1.561
27 Nov 2002,1.56,1.5439
28 Nov 2002,1.5607,1.5528
29 Nov 2002,1.5642,1.5559
02 Dec 2002,1.5645,1.5552
03 Dec 2002,1.5712,1.5672
04 Dec 2002,1.5716,1.5716
05 Dec 2002,1.5698,1.5706
06 Dec 2002,1.5622,1.5748
09 Dec 2002,1.5649,1.5763
10 Dec 2002,1.5571,1.5716
11 Dec 2002,1.5626,1.5758
12 Dec 2002,1.5531,1.5775
