SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDSOIA,Daily Sterling overnight index average (SONIA) lending rate
XUDLDS1,Forward exchange rate - 1 month - US$ into Sterling
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,IUDBEDR,IUDSOIA,XUDLDS1,XUDLERS,XUDLUSS
07 Jul 2008,5,4.9984,1.9647,1.2573,1.9695
08 Jul 2008,5,5.0175,1.9672,1.2575,1.9718
09 Jul 2008,5,5.0057,1.9741,1.2577,1.9786
10 Jul 2008,5,5.0082,1.9735,1.2525,1.978
11 Jul 2008,5,5.0185,1.9839,1.2499,1.9884
14 Jul 2008,5,5.017,1.987,1.2531,1.9918
15 Jul 2008,5,5.023,2.0001,1.2553,2.0049
16 Jul 2008,5,5.018,1.9916,1.2618,1.9963
17 Jul 2008,5,5.0155,2.0024,1.2636,2.0069
18 Jul 2008,5,5.0039,1.9918,1.2593,1.9963
21 Jul 2008,5,5.0067,1.9909,1.2583,1.9959
22 Jul 2008,5,5.0041,1.9918,1.2608,1.9966
23 Jul 2008,5,5.0077,1.992,1.2722,1.9967
24 Jul 2008,5,5.0178,1.9784,1.2653,1.9829
25 Jul 2008,5,5.031,1.9829,1.2682,1.9874
28 Jul 2008,5,5.0225,1.9869,1.2652,1.9912
29 Jul 2008,5,5.0167,1.9768,1.2702,1.9808
30 Jul 2008,5,4.9814,1.9747,1.2721,1.9793
31 Jul 2008,5,4.9592,1.9765,1.2696,1.981
01 Aug 2008,5,4.9634,1.9694,1.2683,1.9739
04 Aug 2008,5,4.9915,1.9609,1.2593,1.9657
05 Aug 2008,5,4.9836,1.9504,1.2624,1.955
06 Aug 2008,5,4.9758,1.9463,1.2651,1.9508
07 Aug 2008,5,4.9925,1.94,1.2646,1.9444
08 Aug 2008,5,5.0072,1.9116,1.2747,1.9159
11 Aug 2008,5,5.0043,1.9129,1.2784,1.9176
12 Aug 2008,5,4.9974,1.8968,1.2752,1.9013
13 Aug 2008,5,4.9885,1.8609,1.2545,1.8651
14 Aug 2008,5,5.0013,1.8709,1.2589,1.8752
15 Aug 2008,5,5.0083,1.8589,1.2686,1.8632
18 Aug 2008,5,4.9983,1.8613,1.269,1.8658
19 Aug 2008,5,5.0021,1.8577,1.2665,1.8621
20 Aug 2008,5,5.0037,1.8544,1.262,1.8586
21 Aug 2008,5,5.0014,1.8719,1.2607,1.8761
22 Aug 2008,5,4.9973,1.8538,1.2543,1.8582
26 Aug 2008,5,4.9961,1.8343,1.255,1.8386
27 Aug 2008,5,4.9914,1.8341,1.2499,1.8383
28 Aug 2008,5,5.0017,1.8252,1.2425,1.8292
29 Aug 2008,5,5.035,1.8197,1.2388,1.8237
01 Sep 2008,5,5.0257,1.7949,1.2327,1.7988
02 Sep 2008,5,5.0238,1.7822,1.2301,1.7863
03 Sep 2008,5,5.0209,1.7724,1.2286,1.7764
04 Sep 2008,5,5.0183,1.7683,1.2325,1.7723
05 Sep 2008,5,5.0228,1.7628,1.2386,1.7668
08 Sep 2008,5,5.0199,1.7603,1.2419,1.7643
09 Sep 2008,5,5.0133,1.7598,1.248,1.7641
10 Sep 2008,5,5.0075,1.751,1.2487,1.7552
11 Sep 2008,5,5.0097,1.7468,1.2574,1.7507
12 Sep 2008,5,5.0122,1.7819,1.2598,1.7859
15 Sep 2008,5,5.3123,1.7898,1.2641,1.7937
16 Sep 2008,5,5.5838,1.7709,1.2567,1.7743
17 Sep 2008,5,4.9772,1.7939,1.2651,1.7955
18 Sep 2008,5,4.8679,1.8196,1.2655,1.8193
19 Sep 2008,5,4.5343,1.8305,1.2722,1.8327
22 Sep 2008,5,4.2779,1.842,1.26,1.8441
23 Sep 2008,5,4.0472,1.8534,1.2596,1.855
24 Sep 2008,5,4.475,1.8505,1.2632,1.8523
25 Sep 2008,5,4.6471,1.8457,1.2593,1.8472
26 Sep 2008,5,4.6946,1.8418,1.2619,1.8432
29 Sep 2008,5,4.9538,1.8089,1.2535,1.8094
30 Sep 2008,5,5.0906,1.7869,1.2684,1.7821
01 Oct 2008,5,3.6365,1.7718,1.2644,1.7704
02 Oct 2008,5,4.2665,1.758,1.2739,1.7583
03 Oct 2008,5,4.4401,1.7736,1.2853,1.775
06 Oct 2008,5,4.5747,1.7331,1.2847,1.7339
07 Oct 2008,5,4.9778,1.7605,1.2905,1.7602
08 Oct 2008,4.5,4.9417,1.7346,1.2704,1.7331
09 Oct 2008,4.5,4.7688,1.7238,1.2629,1.7238
10 Oct 2008,4.5,5.2796,1.7017,1.2574,1.702
13 Oct 2008,4.5,4.9456,1.7398,1.2818,1.7416
14 Oct 2008,4.5,4.8272,1.7512,1.2861,1.7532
15 Oct 2008,4.5,4.6566,1.7439,1.2853,1.7456
16 Oct 2008,4.5,4.1802,1.7212,1.2853,1.7229
17 Oct 2008,4.5,3.8702,1.7233,1.2829,1.7258
20 Oct 2008,4.5,4.0685,1.7106,1.288,1.7135
21 Oct 2008,4.5,4.084,1.6929,1.2859,1.6957
22 Oct 2008,4.5,3.9165,1.6309,1.2656,1.6334
23 Oct 2008,4.5,4.0196,1.6172,1.2573,1.6198
24 Oct 2008,4.5,4.3245,1.5814,1.2433,1.5837
27 Oct 2008,4.5,4.3653,1.545,1.2428,1.5468
28 Oct 2008,4.5,4.3773,1.557,1.2497,1.5591
29 Oct 2008,4.5,4.3622,1.627,1.2683,1.6297
30 Oct 2008,4.5,4.286,1.6232,1.2656,1.6263
31 Oct 2008,4.5,4.2961,1.6129,1.2745,1.6158
03 Nov 2008,4.5,4.226,1.5818,1.2425,1.5848
04 Nov 2008,4.5,4.1649,1.6042,1.2394,1.6075
05 Nov 2008,4.5,4.1729,1.6133,1.2379,1.6164
06 Nov 2008,3,3.2876,1.5868,1.2432,1.5892
07 Nov 2008,3,2.6805,1.5739,1.2329,1.5762
10 Nov 2008,3,2.6395,1.5678,1.2247,1.5701
11 Nov 2008,3,2.5487,1.5395,1.2289,1.5417
12 Nov 2008,3,2.4835,1.5034,1.2019,1.5049
13 Nov 2008,3,2.4732,1.4796,1.1783,1.481
14 Nov 2008,3,2.4452,1.4818,1.1693,1.4828
17 Nov 2008,3,2.4232,1.497,1.1851,1.4982
18 Nov 2008,3,2.4275,1.5,1.187,1.5013
19 Nov 2008,3,2.3935,1.5103,1.1942,1.5112
20 Nov 2008,3,2.4427,1.477,1.1799,1.4776
21 Nov 2008,3,2.4394,1.4782,1.1821,1.4785
24 Nov 2008,3,2.409,1.5087,1.1763,1.509
25 Nov 2008,3,2.4241,1.5295,1.1776,1.5297
26 Nov 2008,3,2.408,1.5397,1.1945,1.5399
27 Nov 2008,3,2.5565,1.5414,1.1972,1.5411
28 Nov 2008,3,2.646,1.5348,1.2095,1.5345
01 Dec 2008,3,2.5678,1.4844,1.178,1.4839
02 Dec 2008,3,2.6021,1.4944,1.1746,1.4937
03 Dec 2008,3,2.6762,1.4826,1.1677,1.4822
04 Dec 2008,2,1.5024,1.4689,1.1534,1.469
05 Dec 2008,2,1.4253,1.4558,1.1491,1.4567
08 Dec 2008,2,1.4278,1.4854,1.1495,1.4861
09 Dec 2008,2,1.363,1.479,1.1475,1.4799
10 Dec 2008,2,1.376,1.481,1.1409,1.482
11 Dec 2008,2,1.4684,1.4934,1.1293,1.4944
12 Dec 2008,2,1.531,1.4911,1.1159,1.4923
15 Dec 2008,2,1.4773,1.5351,1.1235,1.5362
16 Dec 2008,2,1.5359,1.5281,1.1112,1.5291
17 Dec 2008,2,1.5722,1.5414,1.0769,1.5426
18 Dec 2008,2,1.4878,1.5329,1.0594,1.5339
19 Dec 2008,2,1.5021,1.4906,1.0707,1.4918
22 Dec 2008,2,1.5067,1.472,1.0581,1.4733
23 Dec 2008,2,1.5097,1.4683,1.0542,1.4693
24 Dec 2008,2,1.5096,1.471,1.0525,1.4721
29 Dec 2008,2,1.5677,1.4546,1.0229,1.4559
30 Dec 2008,2,1.5563,1.4414,1.02,1.4427
31 Dec 2008,2,1.5373,1.4364,1.0342,1.4376
02 Jan 2009,2,1.562,1.449,1.0407,1.4502
05 Jan 2009,2,1.5835,1.4556,1.0684,1.4567
06 Jan 2009,2,1.5881,1.4674,1.0979,1.4686
07 Jan 2009,2,1.6669,1.5151,1.1109,1.5161
08 Jan 2009,1.5,1.1551,1.5189,1.108,1.5201
09 Jan 2009,1.5,1.2236,1.5218,1.1274,1.5231
12 Jan 2009,1.5,1.2091,1.4826,1.1114,1.4841
13 Jan 2009,1.5,1.2167,1.4545,1.105,1.4559
14 Jan 2009,1.5,1.2146,1.4537,1.1052,1.4549
15 Jan 2009,1.5,1.2412,1.4554,1.115,1.4565
16 Jan 2009,1.5,1.3196,1.4823,1.1195,1.4834
19 Jan 2009,1.5,1.3024,1.451,1.1043,1.4521
20 Jan 2009,1.5,1.2947,1.3955,1.0816,1.3966
21 Jan 2009,1.5,1.2729,1.3726,1.0669,1.3733
22 Jan 2009,1.5,1.2493,1.374,1.0608,1.3748
23 Jan 2009,1.5,1.246,1.3661,1.0686,1.3668
26 Jan 2009,1.5,1.2666,1.393,1.0612,1.3938
27 Jan 2009,1.5,1.2526,1.4163,1.0759,1.4171
28 Jan 2009,1.5,1.308,1.4296,1.0818,1.4304
29 Jan 2009,1.5,1.3311,1.4316,1.095,1.4323
30 Jan 2009,1.5,1.3414,1.441,1.1249,1.4416
02 Feb 2009,1.5,1.3246,1.4157,1.106,1.4162
03 Feb 2009,1.5,1.3088,1.4349,1.1069,1.4355
04 Feb 2009,1.5,1.3579,1.454,1.1291,1.4546
05 Feb 2009,1,0.9987,1.4623,1.1393,1.4628
06 Feb 2009,1,0.8329,1.473,1.1466,1.4735
09 Feb 2009,1,0.7951,1.4906,1.141,1.4912
10 Feb 2009,1,0.7732,1.4684,1.1269,1.469
11 Feb 2009,1,0.7649,1.4348,1.1125,1.4352
12 Feb 2009,1,0.7577,1.4244,1.1153,1.4248
13 Feb 2009,1,0.8334,1.443,1.118,1.4434
16 Feb 2009,1,0.915,1.4238,1.1127,1.4241
17 Feb 2009,1,0.9193,1.4251,1.1336,1.4255
18 Feb 2009,1,0.9506,1.4186,1.1325,1.419
19 Feb 2009,1,0.8582,1.4308,1.1278,1.4312
20 Feb 2009,1,0.7767,1.4317,1.1353,1.4321
23 Feb 2009,1,0.7483,1.4554,1.1432,1.4557
24 Feb 2009,1,0.6964,1.442,1.1309,1.4423
25 Feb 2009,1,0.6803,1.4235,1.1215,1.4237
26 Feb 2009,1,0.7522,1.4362,1.1265,1.4363
27 Feb 2009,1,0.9025,1.4254,1.1224,1.4255
02 Mar 2009,1,0.8378,1.4005,1.1125,1.4006
03 Mar 2009,1,0.8816,1.4044,1.1178,1.4045
04 Mar 2009,1,0.8708,1.4109,1.1234,1.4109
05 Mar 2009,0.5,0.5662,1.4123,1.1255,1.4123
06 Mar 2009,0.5,0.4787,1.415,1.1177,1.4151
09 Mar 2009,0.5,0.4969,1.3756,1.0887,1.3756
10 Mar 2009,0.5,0.5048,1.3845,1.0856,1.3843
11 Mar 2009,0.5,0.5033,1.3774,1.0783,1.3774
12 Mar 2009,0.5,0.4773,1.381,1.0791,1.3809
13 Mar 2009,0.5,0.4722,1.3972,1.0838,1.3971
16 Mar 2009,0.5,0.453,1.4091,1.0841,1.409
17 Mar 2009,0.5,0.4334,1.4018,1.0806,1.4017
18 Mar 2009,0.5,0.4283,1.3972,1.0657,1.3971
19 Mar 2009,0.5,0.433,1.4584,1.0622,1.4584
20 Mar 2009,0.5,0.4464,1.4433,1.0639,1.4433
23 Mar 2009,0.5,0.4416,1.4495,1.0683,1.4495
24 Mar 2009,0.5,0.4494,1.4728,1.089,1.4728
25 Mar 2009,0.5,0.4582,1.4588,1.0775,1.4587
26 Mar 2009,0.5,0.4529,1.4497,1.0691,1.4496
27 Mar 2009,0.5,0.4542,1.4324,1.0765,1.4323
30 Mar 2009,0.5,0.45,1.419,1.0779,1.4189
31 Mar 2009,0.5,0.5027,1.4332,1.0794,1.4331
01 Apr 2009,0.5,0.4545,1.4381,1.087,1.438
02 Apr 2009,0.5,0.4315,1.4741,1.0963,1.474
03 Apr 2009,0.5,0.4144,1.4806,1.1028,1.4805
06 Apr 2009,0.5,0.4145,1.4798,1.1038,1.4797
07 Apr 2009,0.5,0.4168,1.4751,1.1114,1.475
08 Apr 2009,0.5,0.4111,1.4644,1.1069,1.4643
09 Apr 2009,0.5,0.4166,1.4655,1.1097,1.4655
14 Apr 2009,0.5,0.4182,1.4895,1.1236,1.4895
15 Apr 2009,0.5,0.4206,1.4983,1.137,1.4983
16 Apr 2009,0.5,0.4163,1.4911,1.1305,1.4912
17 Apr 2009,0.5,0.407,1.4804,1.1349,1.4805
20 Apr 2009,0.5,0.4165,1.4538,1.1252,1.4539
21 Apr 2009,0.5,0.4153,1.4617,1.1285,1.4618
22 Apr 2009,0.5,0.4068,1.4535,1.1168,1.4536
23 Apr 2009,0.5,0.3908,1.4609,1.1196,1.4609
24 Apr 2009,0.5,0.3786,1.4714,1.1105,1.4715
27 Apr 2009,0.5,0.3916,1.4663,1.1169,1.4663
28 Apr 2009,0.5,0.3786,1.466,1.1208,1.4659
29 Apr 2009,0.5,0.3936,1.4767,1.113,1.4767
30 Apr 2009,0.5,0.405,1.482,1.1184,1.482
01 May 2009,0.5,0.4257,1.4857,1.1212,1.4857
05 May 2009,0.5,0.3978,1.5073,1.1292,1.5073
06 May 2009,0.5,0.3998,1.5049,1.1315,1.5049
07 May 2009,0.5,0.4175,1.5041,1.1215,1.5041
08 May 2009,0.5,0.4225,1.5061,1.117,1.5062
11 May 2009,0.5,0.4101,1.5111,1.1093,1.5112
12 May 2009,0.5,0.4036,1.5269,1.119,1.527
13 May 2009,0.5,0.4005,1.5158,1.1144,1.5159
14 May 2009,0.5,0.4058,1.5139,1.1143,1.514
15 May 2009,0.5,0.4184,1.5258,1.1223,1.5259
18 May 2009,0.5,0.4166,1.5304,1.1345,1.5306
19 May 2009,0.5,0.4122,1.5501,1.1389,1.5503
20 May 2009,0.5,0.4112,1.5645,1.1353,1.5648
21 May 2009,0.5,0.4076,1.5717,1.1416,1.5719
22 May 2009,0.5,0.4139,1.5878,1.1351,1.588
26 May 2009,0.5,0.4177,1.5941,1.1399,1.5943
27 May 2009,0.5,0.4213,1.6033,1.1511,1.6034
28 May 2009,0.5,0.4199,1.5967,1.1455,1.5969
29 May 2009,0.5,0.4301,1.6124,1.1392,1.6125
01 Jun 2009,0.5,0.4336,1.6427,1.1603,1.6428
02 Jun 2009,0.5,0.4258,1.6562,1.1583,1.6563
03 Jun 2009,0.5,0.4241,1.6383,1.1549,1.6384
04 Jun 2009,0.5,0.4144,1.6205,1.1423,1.6206
05 Jun 2009,0.5,0.4183,1.6011,1.1432,1.6012
08 Jun 2009,0.5,0.4208,1.5984,1.1533,1.5985
09 Jun 2009,0.5,0.427,1.6271,1.162,1.6272
10 Jun 2009,0.5,0.4204,1.6362,1.1681,1.6363
11 Jun 2009,0.5,0.4273,1.6519,1.174,1.652
12 Jun 2009,0.5,0.4277,1.646,1.176,1.6461
15 Jun 2009,0.5,0.425,1.6337,1.1809,1.6338
16 Jun 2009,0.5,0.4237,1.6437,1.1835,1.6438
17 Jun 2009,0.5,0.4153,1.6288,1.1747,1.6288
18 Jun 2009,0.5,0.3988,1.6346,1.1707,1.6346
19 Jun 2009,0.5,0.409,1.6433,1.1801,1.6433
22 Jun 2009,0.5,0.411,1.6394,1.1812,1.6394
23 Jun 2009,0.5,0.4067,1.6312,1.1644,1.6312
24 Jun 2009,0.5,0.4089,1.6487,1.175,1.6487
25 Jun 2009,0.5,0.413,1.6294,1.1718,1.6294
26 Jun 2009,0.5,0.4119,1.6517,1.174,1.6517
29 Jun 2009,0.5,0.4139,1.6548,1.1771,1.6548
30 Jun 2009,0.5,0.3711,1.6468,1.1739,1.6468
01 Jul 2009,0.5,0.4195,1.6479,1.1663,1.6479
02 Jul 2009,0.5,0.416,1.6369,1.1677,1.6369
03 Jul 2009,0.5,0.43,1.6342,1.1671,1.6342
06 Jul 2009,0.5,0.4171,1.6199,1.1636,1.6199
07 Jul 2009,0.5,0.4248,1.6184,1.1561,1.6185
08 Jul 2009,0.5,0.4158,1.6086,1.1576,1.6086
09 Jul 2009,0.5,0.4157,1.6235,1.1613,1.6235
10 Jul 2009,0.5,0.4198,1.6203,1.1623,1.6204
13 Jul 2009,0.5,0.4163,1.6103,1.1546,1.6104
14 Jul 2009,0.5,0.4122,1.6274,1.1671,1.6274
15 Jul 2009,0.5,0.4035,1.6419,1.1657,1.6419
16 Jul 2009,0.5,0.4104,1.643,1.1642,1.643
17 Jul 2009,0.5,0.4171,1.6324,1.1569,1.6325
20 Jul 2009,0.5,0.4188,1.6471,1.1589,1.6472
21 Jul 2009,0.5,0.4171,1.6461,1.157,1.6462
22 Jul 2009,0.5,0.4154,1.6434,1.1567,1.6435
23 Jul 2009,0.5,0.4216,1.6527,1.16,1.6528
24 Jul 2009,0.5,0.4211,1.6414,1.1559,1.6415
27 Jul 2009,0.5,0.4164,1.6496,1.1599,1.6497
28 Jul 2009,0.5,0.4192,1.6468,1.1616,1.6469
29 Jul 2009,0.5,0.4159,1.6409,1.167,1.641
30 Jul 2009,0.5,0.4166,1.6491,1.1727,1.6492
31 Jul 2009,0.5,0.4178,1.6578,1.1694,1.6579
03 Aug 2009,0.5,0.4145,1.6927,1.1742,1.6928
04 Aug 2009,0.5,0.4135,1.6903,1.1741,1.6904
05 Aug 2009,0.5,0.4201,1.6963,1.1792,1.6964
06 Aug 2009,0.5,0.4229,1.68,1.1696,1.6801
07 Aug 2009,0.5,0.4219,1.6676,1.1738,1.6677
10 Aug 2009,0.5,0.4221,1.6533,1.1675,1.6534
11 Aug 2009,0.5,0.4191,1.6498,1.1666,1.6499
12 Aug 2009,0.5,0.4161,1.6535,1.1635,1.6536
13 Aug 2009,0.5,0.4191,1.6591,1.1608,1.6592
14 Aug 2009,0.5,0.423,1.6529,1.1611,1.653
17 Aug 2009,0.5,0.4163,1.631,1.1591,1.6311
18 Aug 2009,0.5,0.4254,1.6529,1.1718,1.653
19 Aug 2009,0.5,0.429,1.6495,1.1603,1.6496
20 Aug 2009,0.5,0.422,1.6485,1.1581,1.6486
21 Aug 2009,0.5,0.4267,1.6507,1.1544,1.6508
24 Aug 2009,0.5,0.4252,1.6412,1.1462,1.6413
25 Aug 2009,0.5,0.4191,1.6373,1.1428,1.6374
26 Aug 2009,0.5,0.4223,1.6212,1.1392,1.6213
27 Aug 2009,0.5,0.4263,1.6174,1.1369,1.6175
28 Aug 2009,0.5,0.4352,1.631,1.1348,1.6311
01 Sep 2009,0.5,0.4232,1.6226,1.1344,1.6227
02 Sep 2009,0.5,0.4232,1.6249,1.1412,1.625
03 Sep 2009,0.5,0.4254,1.6337,1.1458,1.6338
04 Sep 2009,0.5,0.4267,1.6343,1.1482,1.6344
07 Sep 2009,0.5,0.4296,1.6375,1.1423,1.6375
08 Sep 2009,0.5,0.4351,1.6564,1.1413,1.6564
09 Sep 2009,0.5,0.4307,1.6566,1.1362,1.6567
10 Sep 2009,0.5,0.4223,1.6673,1.1448,1.6674
11 Sep 2009,0.5,0.4391,1.6704,1.1431,1.6705
14 Sep 2009,0.5,0.438,1.6613,1.1355,1.6614
15 Sep 2009,0.5,0.4397,1.643,1.1255,1.6431
16 Sep 2009,0.5,0.4391,1.6503,1.1237,1.6504
17 Sep 2009,0.5,0.4319,1.6536,1.1216,1.6537
18 Sep 2009,0.5,0.4335,1.629,1.1067,1.6291
21 Sep 2009,0.5,0.4287,1.6181,1.104,1.6182
22 Sep 2009,0.5,0.4308,1.6372,1.1068,1.6373
23 Sep 2009,0.5,0.4282,1.642,1.111,1.6421
24 Sep 2009,0.5,0.4267,1.6068,1.0925,1.6069
25 Sep 2009,0.5,0.4317,1.5943,1.0853,1.5944
28 Sep 2009,0.5,0.4314,1.5882,1.0856,1.5883
29 Sep 2009,0.5,0.43,1.5935,1.0957,1.5937
30 Sep 2009,0.5,0.4203,1.5991,1.0941,1.5993
01 Oct 2009,0.5,0.4384,1.5984,1.098,1.5986
02 Oct 2009,0.5,0.4428,1.5892,1.0883,1.5894
05 Oct 2009,0.5,0.4413,1.5943,1.09,1.5945
06 Oct 2009,0.5,0.4356,1.5931,1.0803,1.5933
07 Oct 2009,0.5,0.4385,1.5912,1.0838,1.5914
08 Oct 2009,0.5,0.4411,1.6098,1.0906,1.61
09 Oct 2009,0.5,0.4463,1.593,1.0798,1.5932
12 Oct 2009,0.5,0.4465,1.5783,1.0659,1.5786
13 Oct 2009,0.5,0.4469,1.5848,1.0691,1.585
14 Oct 2009,0.5,0.4465,1.595,1.0706,1.5953
15 Oct 2009,0.5,0.4483,1.6264,1.0889,1.6267
16 Oct 2009,0.5,0.4506,1.6344,1.0988,1.6347
19 Oct 2009,0.5,0.4484,1.6388,1.0968,1.6391
20 Oct 2009,0.5,0.4514,1.6443,1.1005,1.6446
21 Oct 2009,0.5,0.449,1.6619,1.1081,1.6622
22 Oct 2009,0.5,0.4554,1.657,1.1044,1.6573
23 Oct 2009,0.5,0.4571,1.6335,1.0878,1.6338
26 Oct 2009,0.5,0.4516,1.6348,1.0943,1.6351
27 Oct 2009,0.5,0.4521,1.6331,1.1021,1.6334
28 Oct 2009,0.5,0.4493,1.6371,1.1091,1.6374
29 Oct 2009,0.5,0.4527,1.6557,1.1174,1.6559
30 Oct 2009,0.5,0.4489,1.6475,1.1168,1.6478
02 Nov 2009,0.5,0.4498,1.6376,1.1054,1.6379
03 Nov 2009,0.5,0.4479,1.639,1.1169,1.6393
04 Nov 2009,0.5,0.4462,1.6579,1.1176,1.6582
05 Nov 2009,0.5,0.4518,1.6596,1.115,1.6599
06 Nov 2009,0.5,0.4523,1.6606,1.1169,1.6609
09 Nov 2009,0.5,0.4487,1.6743,1.116,1.6747
10 Nov 2009,0.5,0.4514,1.6722,1.1175,1.6726
11 Nov 2009,0.5,0.456,1.6576,1.1062,1.6579
12 Nov 2009,0.5,0.4514,1.6544,1.1117,1.6547
13 Nov 2009,0.5,0.4505,1.6672,1.12,1.6675
16 Nov 2009,0.5,0.452,1.6769,1.1198,1.6772
17 Nov 2009,0.5,0.4499,1.6793,1.1317,1.6796
18 Nov 2009,0.5,0.4509,1.6756,1.1197,1.6759
19 Nov 2009,0.5,0.4489,1.6618,1.1185,1.6621
20 Nov 2009,0.5,0.4516,1.6508,1.1122,1.6511
23 Nov 2009,0.5,0.4521,1.661,1.1091,1.6614
24 Nov 2009,0.5,0.4527,1.6579,1.1092,1.6582
25 Nov 2009,0.5,0.4508,1.6648,1.106,1.6651
26 Nov 2009,0.5,0.454,1.6497,1.1009,1.65
27 Nov 2009,0.5,0.4503,1.6489,1.1012,1.6492
30 Nov 2009,0.5,0.4499,1.6408,1.0931,1.6411
01 Dec 2009,0.5,0.4517,1.6624,1.1016,1.6627
02 Dec 2009,0.5,0.4532,1.6655,1.1049,1.6658
03 Dec 2009,0.5,0.4522,1.6577,1.0989,1.658
04 Dec 2009,0.5,0.4502,1.6531,1.1106,1.6534
07 Dec 2009,0.5,0.4491,1.6428,1.108,1.6431
08 Dec 2009,0.5,0.4458,1.6302,1.1063,1.6305
09 Dec 2009,0.5,0.4429,1.6217,1.1001,1.622
10 Dec 2009,0.5,0.4461,1.6249,1.104,1.6252
11 Dec 2009,0.5,0.4504,1.6228,1.11,1.6231
14 Dec 2009,0.5,0.4478,1.6261,1.11,1.6264
15 Dec 2009,0.5,0.4506,1.6262,1.1173,1.6265
16 Dec 2009,0.5,0.4461,1.6395,1.1248,1.6398
17 Dec 2009,0.5,0.4437,1.6128,1.1243,1.6131
18 Dec 2009,0.5,0.4478,1.608,1.1267,1.6082
21 Dec 2009,0.5,0.4512,1.6067,1.1227,1.607
22 Dec 2009,0.5,0.4522,1.5933,1.1197,1.5935
23 Dec 2009,0.5,0.4557,1.5969,1.1143,1.5971
24 Dec 2009,0.5,0.4553,1.593,1.1096,1.5932
29 Dec 2009,0.5,0.448,1.5963,1.1081,1.5965
30 Dec 2009,0.5,0.4489,1.6008,1.1195,1.6011
31 Dec 2009,0.5,0.4434,1.6146,1.1255,1.6148
04 Jan 2010,0.5,0.4487,1.6118,1.1166,1.6121
05 Jan 2010,0.5,0.4514,1.603,1.1121,1.6033
06 Jan 2010,0.5,0.4534,1.5997,1.112,1.6
07 Jan 2010,0.5,0.4541,1.5932,1.1124,1.5935
08 Jan 2010,0.5,0.4546,1.5957,1.1141,1.596
11 Jan 2010,0.5,0.4523,1.6169,1.1117,1.6172
12 Jan 2010,0.5,0.449,1.6188,1.1136,1.6191
13 Jan 2010,0.5,0.453,1.6262,1.121,1.6265
14 Jan 2010,0.5,0.4545,1.6311,1.127,1.6314
15 Jan 2010,0.5,0.4521,1.6252,1.1313,1.6255
18 Jan 2010,0.5,0.4548,1.6333,1.1358,1.6337
19 Jan 2010,0.5,0.4556,1.6369,1.1464,1.6372
20 Jan 2010,0.5,0.4542,1.6274,1.153,1.6277
21 Jan 2010,0.5,0.4533,1.6172,1.1508,1.6175
22 Jan 2010,0.5,0.4552,1.6122,1.1413,1.6125
25 Jan 2010,0.5,0.4584,1.6205,1.145,1.6208
26 Jan 2010,0.5,0.4538,1.6144,1.1485,1.6147
27 Jan 2010,0.5,0.4566,1.6188,1.1531,1.6191
28 Jan 2010,0.5,0.4571,1.6133,1.1558,1.6136
29 Jan 2010,0.5,0.4679,1.6017,1.1525,1.602
01 Feb 2010,0.5,0.4585,1.59,1.1444,1.5903
02 Feb 2010,0.5,0.4598,1.5966,1.1446,1.5969
03 Feb 2010,0.5,0.4602,1.5933,1.1452,1.5936
04 Feb 2010,0.5,0.4659,1.5779,1.1452,1.5782
05 Feb 2010,0.5,0.4644,1.5641,1.1444,1.5644
08 Feb 2010,0.5,0.4687,1.5637,1.1415,1.564
09 Feb 2010,0.5,0.473,1.5606,1.1363,1.5609
10 Feb 2010,0.5,0.4661,1.5585,1.1379,1.5588
11 Feb 2010,0.5,0.4708,1.561,1.1476,1.5613
12 Feb 2010,0.5,0.47,1.564,1.1493,1.5643
15 Feb 2010,0.5,0.4672,1.565,1.1513,1.5653
16 Feb 2010,0.5,0.4653,1.5673,1.1442,1.5676
17 Feb 2010,0.5,0.4676,1.5722,1.1515,1.5725
18 Feb 2010,0.5,0.4686,1.5639,1.1479,1.5642
19 Feb 2010,0.5,0.4714,1.5414,1.141,1.5417
22 Feb 2010,0.5,0.4686,1.5489,1.14,1.5492
23 Feb 2010,0.5,0.4728,1.5447,1.1385,1.545
24 Feb 2010,0.5,0.4679,1.5447,1.1354,1.545
25 Feb 2010,0.5,0.4673,1.525,1.1279,1.5253
26 Feb 2010,0.5,0.4708,1.5221,1.1154,1.5224
01 Mar 2010,0.5,0.4692,1.4936,1.1083,1.4939
02 Mar 2010,0.5,0.4746,1.4924,1.1006,1.4927
03 Mar 2010,0.5,0.4674,1.5065,1.1005,1.5068
04 Mar 2010,0.5,0.4657,1.5051,1.1062,1.5054
05 Mar 2010,0.5,0.4744,1.5099,1.1098,1.5102
08 Mar 2010,0.5,0.4725,1.5067,1.1039,1.507
09 Mar 2010,0.5,0.4758,1.4982,1.1033,1.4985
10 Mar 2010,0.5,0.4697,1.4967,1.0955,1.497
11 Mar 2010,0.5,0.4681,1.5039,1.1001,1.5042
12 Mar 2010,0.5,0.4732,1.5176,1.1033,1.5179
15 Mar 2010,0.5,0.4715,1.5039,1.1018,1.5042
16 Mar 2010,0.5,0.4737,1.5188,1.1042,1.519
17 Mar 2010,0.5,0.4699,1.5293,1.1133,1.5295
18 Mar 2010,0.5,0.4682,1.5243,1.1208,1.5245
19 Mar 2010,0.5,0.4698,1.5012,1.1098,1.5014
